Date,OpenPrice,HighPrice,LowPrice,ClosePrice,WAP,Num_Shares,Num_Trades,Total_Turnover,Deliverable_Quantity,DQ_TQ,Spread_HighLow,Spread_CloseOpen
18-May-15,517.9,524.3,510.3,520.25,516.8376847,269494,4846,139284655,68895,25.56,14,2.35
15-May-15,518.1,524.35,517.4,519.45,519.7289968,1492573,5385,775733468,1311265,87.85,6.95,1.35
14-May-15,524.9,524.9,510.7,516.4,514.0319909,374763,5597,192640171,150339,40.12,14.2,-8.5
13-May-15,515,525.4,506.6,519.55,514.3362076,444514,7756,228629645,181875,40.92,18.8,4.55
12-May-15,526,526,511.25,513.75,514.917639,663955,9751,341882141,359543,54.15,14.75,-12.25
11-May-15,522,530.95,517,529.65,524.0711696,324619,8148,170123459,90841,27.98,13.95,7.65
08-May-15,497,515.5,497,513.5,510.1257279,430867,23005,219796342,116525,27.04,18.5,16.5
07-May-15,494.95,502.45,482.6,488.2,494.0251349,341716,15402,168816293,99809,29.21,19.85,-6.75
06-May-15,510,510,496,497.65,501.0131382,382778,16480,191776807,104425,27.28,14,-12.35
05-May-15,510,515.65,506.15,509.9,510.6908195,287641,13097,146895618,75636,26.3,9.5,-0.1
04-May-15,513.4,516.15,498,506.7,504.5989883,383894,16869,193712524,101536,26.45,18.15,-6.7
30-Apr-15,517,520.6,506.95,508.45,511.7033859,411201,11466,210412944,137694,33.49,13.65,-8.55
29-Apr-15,527,527.35,517.1,519.95,521.3379082,381799,9832,199046292,163473,42.82,10.25,-7.05
28-Apr-15,518.2,534,518.2,529.85,527.4445665,280309,11424,147847459,75481,26.93,15.8,11.65
27-Apr-15,519,522.65,513.75,517.3,519.0618608,217763,7921,113032468,40399,18.55,8.9,-1.7
24-Apr-15,513.1,519.6,508.75,515.3,514.3243449,531681,10528,273456482,287297,54.04,10.85,2.2
23-Apr-15,524.65,527.6,508.4,511.6,517.6714166,363162,13774,187998587,137004,37.73,19.2,-13.05
22-Apr-15,528,528.75,510.85,523.3,521.4557616,391165,12070,203975243,147103,37.61,17.9,-4.7
21-Apr-15,535,537.9,523.4,527.1,531.5157809,222738,7451,118388762,41820,18.78,14.5,-7.9
20-Apr-15,543.9,543.9,521.5,533.25,530.054805,326886,14098,173267495,100981,30.89,22.4,-10.65
17-Apr-15,541,544.45,533,535.2,539.30454,219889,11273,118587136,53909,24.52,11.45,-5.8
16-Apr-15,543.6,550.8,534.45,540.4,542.8367045,356752,17122,193658080,83574,23.43,16.35,-3.2
15-Apr-15,552.8,553,538,540.3,544.8079664,840728,14609,458035312,175089,20.83,15,-12.5
13-Apr-15,562,563,552.6,555.9,555.7917507,239876,8457,133321102,68135,28.4,10.4,-6.1
10-Apr-15,558.65,568.8,555.55,561.85,561.8140704,196881,7397,110610516,35736,18.15,13.25,3.2
09-Apr-15,565,565,552.3,559.35,557.2844123,1518605,12549,846294895,1268419,83.53,12.7,-5.65
08-Apr-15,564,568.8,558.7,561.55,564.1774225,293469,9451,165568584,78482,26.74,10.1,-2.45
07-Apr-15,569,570.3,553.8,560.05,560.1183082,305955,8876,171370997,121693,39.77,16.5,-8.95
06-Apr-15,558,573.15,558,567.55,568.9521076,373212,13769,212339754,87910,23.55,15.15,9.55
01-Apr-15,550,567,547.8,564.55,560.3192099,465374,10645,260757992,242505,52.11,19.2,14.55
31-Mar-15,540.4,559.4,538,549.95,550.2693118,322938,11598,177702871,75982,23.53,21.4,9.55
30-Mar-15,539,543,531.8,539.95,537.8389038,595371,10465,320213686,120248,20.2,11.2,0.95
27-Mar-15,528.9,538,518.55,535.75,530.2385893,321322,12308,170377324,67284,20.94,19.45,6.85
26-Mar-15,535,538.6,522.55,526.15,533.0190198,369037,11795,196703740,133473,36.17,16.05,-8.85
25-Mar-15,537,545.4,533.5,541.2,539.3195131,449052,17606,242182506,105972,23.6,11.9,4.2
24-Mar-15,551,552.4,528.5,532.9,541.9450492,310787,11657,168429476,103628,33.34,23.9,-18.1
23-Mar-15,548.15,557.4,547.85,550.9,552.1823822,185040,8522,102175828,50265,27.16,9.55,2.75
20-Mar-15,549.1,550,541,547.6,545.8889327,235677,10453,128653466,65517,27.8,9,-1.5
19-Mar-15,565,568.7,551,553.3,560.4288053,199095,8161,111578573,63110,31.7,17.7,-11.7
18-Mar-15,572,572,556.6,560.1,561.5210347,303118,9581,170207133,129086,42.59,15.4,-11.9
17-Mar-15,565,578.5,562.5,571.55,570.8908477,360478,13191,205793591,98957,27.45,16,6.55
16-Mar-15,558.05,565.65,555.2,557.8,559.2666329,126316,5467,70644324,23761,18.81,10.45,-0.25
13-Mar-15,566,566.1,554.5,557.05,559.2368756,184485,7723,103170815,29411,15.94,11.6,-8.95
12-Mar-15,555,566.5,554.8,564.05,562.8373083,229643,12272,129251648,63964,27.85,11.7,9.05
11-Mar-15,562,565,548.5,551.1,554.6626703,267907,12423,148598012,52746,19.69,16.5,-10.9
10-Mar-15,567.8,572.45,559,560.15,563.8335357,276678,11968,156000335,130569,47.19,13.45,-7.65
09-Mar-15,570,573,562.45,564.25,566.8253972,277802,10253,157465229,87039,31.33,10.55,-5.75
05-Mar-15,575.15,577.55,568.2,570.65,571.6161979,251119,9387,143543688,40862,16.27,9.35,-4.5
04-Mar-15,583.9,592,571,573.85,582.4880502,522186,17045,304167105,137317,26.3,21,-10.05
03-Mar-15,583.45,583.45,572.5,574.6,575.2416986,254656,8744,146488750,44179,17.35,10.95,-8.85
02-Mar-15,598,600.5,573.7,584.15,583.9310188,499629,19522,291748871,67261,13.46,26.8,-13.85
28-Feb-15,576.25,599.15,564.6,593.65,581.1253008,657330,24669,381991094,77786,11.83,34.55,17.4
27-Feb-15,568,581,563.9,575.5,574.0281886,222785,8569,127884870,47036,21.11,17.1,7.5
26-Feb-15,569.5,572.3,558.2,560.2,564.7007175,228854,11683,129234018,64442,28.16,14.1,-9.3
25-Feb-15,568.9,575.3,564.45,567.35,570.2213926,155091,7674,88436206,22801,14.7,10.85,-1.55
24-Feb-15,575,578,560.2,565.05,565.6024597,236781,8459,133923916,65815,27.8,17.8,-9.95
23-Feb-15,579.1,584.2,571,573.95,579.7474281,506232,10599,293486700,353582,69.85,13.2,-5.15
20-Feb-15,580,584.4,573,578.8,579.0728094,319519,12651,185024765,35542,11.12,11.4,-1.2
19-Feb-15,584,592.5,572.75,576.7,580.9706725,488756,17881,283952902,151361,30.97,19.75,-7.3
18-Feb-15,573.5,585.75,561,583.1,577.9709835,587563,14580,339594365,71729,12.21,24.75,9.6
16-Feb-15,565.5,580.45,565.5,573.95,575.3318164,277527,10996,159670113,57596,20.75,14.95,8.45
13-Feb-15,564.2,567.3,555.85,565.65,562.6164532,231930,7695,130487634,45404,19.58,11.45,1.45
12-Feb-15,562,565.75,553,562.6,560.3108944,233909,9068,131061761,52778,22.56,12.75,0.6
11-Feb-15,568,570.5,554,559.25,559.3059342,243487,8845,136183724,36836,15.13,16.5,-8.75
10-Feb-15,544,567.8,542.6,564.35,556.8030566,436699,15007,243155338,81388,18.64,25.2,20.35
09-Feb-15,551,554.2,541.1,542.6,547.5402441,332707,10276,182170472,85267,25.63,13.1,-8.4
06-Feb-15,580,580,552.75,559.75,560.21985,893964,27567,500816378,111911,12.52,27.25,-20.25
05-Feb-15,589,602.85,582.1,589.55,594.0925147,678930,25150,403347231,104231,15.35,20.75,0.55
04-Feb-15,606,606.6,588.55,591.85,594.5093515,275786,9942,163957356,42190,15.3,18.05,-14.15
03-Feb-15,597,612.05,595.25,602.05,605.2558473,658975,23136,398848472,177932,27,16.8,5.05
02-Feb-15,585,595.7,581.65,592.3,588.3192094,273366,10292,160826469,53590,19.6,14.05,7.3
30-Jan-15,601.15,603.95,581.05,584.95,588.2598635,387769,18238,228108939,112848,29.1,22.9,-16.2
29-Jan-15,586.7,601,581,597.5,591.5586822,317098,14397,187582075,63146,19.91,20,10.8
28-Jan-15,600,602.9,587.15,589.15,592.3149767,435737,14335,258093551,132546,30.42,15.75,-10.85
27-Jan-15,593.05,608.4,593.05,605.1,601.3510866,485638,14979,292038939,211728,43.6,15.35,12.05
23-Jan-15,573.65,590.75,573.5,587.9,582.0079283,639606,20102,372255763,193675,30.28,17.25,14.25
22-Jan-15,550.55,569,548.75,566.3,561.8240172,416660,18554,234089595,101918,24.46,20.25,15.75
21-Jan-15,556,559.65,546.55,551.4,551.7872869,407831,16768,225035961,116383,28.54,13.1,-4.6
20-Jan-15,536.25,561.6,535.1,559.1,547.6653675,571137,19912,312791955,235203,41.18,26.5,22.85
19-Jan-15,526,539.7,523.3,538.75,534.3548649,368560,12182,196941829,145257,39.41,16.4,12.75
16-Jan-15,530,531.5,522.5,525.6,526.3719181,277994,10503,146328235,73336,26.38,9,-4.4
15-Jan-15,530,536,523.75,532.45,530.5480672,474617,18328,251807132,181269,38.19,12.25,2.45
14-Jan-15,520.55,526.65,514.3,520.35,519.7189892,521222,15327,270888971,211258,40.53,12.35,-0.2
13-Jan-15,522.3,526,515.6,519.55,520.4378321,348572,15820,181410056,96088,27.57,10.4,-2.75
12-Jan-15,518,524.75,512.1,522.4,518.4969738,274107,8231,142123650,65528,23.91,12.65,4.4
09-Jan-15,518.6,525,516,521.85,520.800605,345099,13660,179727768,65878,19.09,9,3.25
08-Jan-15,503.35,514.8,501.55,512.2,508.0428576,349366,14629,177492901,86544,24.77,13.25,8.85
07-Jan-15,496.35,500.7,489.4,494,494.4810729,561630,20698,277715405,159325,28.37,11.3,-2.35
06-Jan-15,514.8,514.8,499,501.1,504.6104415,495466,17145,250017317,118379,23.89,15.8,-13.7
05-Jan-15,511.4,526,507.4,524.1,518.5695204,583670,16168,302673472,164306,28.15,18.6,12.7
02-Jan-15,496.5,516.9,496.5,511.7,510.4024442,299490,11323,152860428,56737,18.94,20.4,15.2
01-Jan-15,492.6,499.75,492.6,498.25,496.4318463,107485,3623,53358977,14949,13.91,7.15,5.65
31-Dec-14,494.55,498.45,491.1,496.1,495.1422847,293229,9275,145190077,48654,16.59,7.35,1.55
30-Dec-14,498.15,499.7,490.5,493.9,494.1664535,193928,5016,95832712,48568,25.04,9.2,-4.25
29-Dec-14,485.9,497.8,485,494.95,494.9034928,280290,9174,138716500,102314,36.5,12.8,9.05
26-Dec-14,485.9,487.75,479.5,485.05,482.7925595,429757,7609,207483482,238073,55.4,8.25,-0.85
24-Dec-14,489,492.7,482.7,485.45,487.6788179,284745,8122,138864105,52829,18.55,10,-3.55
23-Dec-14,495,501.2,485.6,487.9,492.510163,203041,8336,99999756,44380,21.86,15.6,-7.1
22-Dec-14,486.1,496.9,481.75,494.3,489.6382402,191066,7006,93553220,42177,22.07,15.15,8.2
19-Dec-14,489,497.85,484,486,490.9881231,361289,11915,177388608,81141,22.46,13.85,-3
18-Dec-14,480.5,489.95,480.5,485.05,484.9681122,250190,9639,121334172,55697,22.26,9.45,4.55
17-Dec-14,480,485.9,469,475.8,475.420876,662599,13992,315013397,409312,61.77,16.9,-4.2
16-Dec-14,491,491.4,478.6,481.85,483.861645,331242,13835,160275299,98505,29.74,12.8,-9.15
15-Dec-14,496,501.85,492.35,493.8,496.6506011,239414,7525,118905107,62361,26.05,9.5,-2.2
12-Dec-14,500.25,507.7,495.5,500,502.6092431,341248,9433,171514399,63612,18.64,12.2,-0.25
11-Dec-14,509.5,512.5,498.2,504,504.8037489,433246,11778,218704205,72096,16.64,14.3,-5.5
10-Dec-14,498,514.75,493,510.8,505.7190681,425516,13131,215191555,84449,19.85,21.75,12.8
09-Dec-14,515,520.75,501.25,503.1,509.1315831,477660,15940,243191792,190178,39.81,19.5,-11.9
08-Dec-14,524.6,530.45,513.7,515.8,521.7226463,279542,8069,145843392,83936,30.03,16.75,-8.8
05-Dec-14,526,530.75,522.75,524.8,526.1927869,194868,5908,102538136,29268,15.02,8,-1.2
04-Dec-14,532,537.05,522,527.9,526.8855797,365713,11126,192688906,109473,29.93,15.05,-4.1
03-Dec-14,536.4,538.6,526.5,528.5,532.2220172,369066,10620,196425051,90811,24.61,12.1,-7.9
02-Dec-14,537,537,528.35,529,530.6748855,358406,6996,190197063,133182,37.16,8.65,-8
01-Dec-14,538.5,540,530.6,536.15,534.4870342,324160,11200,173259317,105165,32.44,9.4,-2.35
28-Nov-14,524,538,521.75,532.95,527.2734413,3075549,16463,1621655305,2673692,86.93,16.25,8.95
27-Nov-14,514.9,522.45,511.5,518.55,515.5819253,595683,10290,307123388,286614,48.12,10.95,3.65
26-Nov-14,521,524.8,515.3,519.75,520.2567417,358216,7756,186364289,153855,42.95,9.5,-1.25
25-Nov-14,528,529,513.35,520.75,520.5078833,495541,11385,257932997,149882,30.25,15.65,-7.25
24-Nov-14,530.65,538.25,525,526.6,529.0773292,623982,7178,330134730,419748,67.27,13.25,-4.05
21-Nov-14,528,539,527.5,530.45,532.1518873,519102,10526,276241109,277108,53.38,11.5,2.45
20-Nov-14,533.7,533.7,520.35,524.65,522.8312258,472596,7928,247087946,264899,56.05,13.35,-9.05
19-Nov-14,542,544.95,522.55,528.9,532.206744,394783,10338,210106175,137513,34.83,22.4,-13.1
18-Nov-14,548.95,550.8,540.5,541.3,543.5987487,502503,10632,273160002,212923,42.37,10.3,-7.65
17-Nov-14,518.8,547.35,518.8,545.1,540.6325032,885760,19649,478870646,340803,38.48,28.55,26.3
14-Nov-14,530,536.45,519.9,523.8,529.1824268,386248,10800,204395654,83869,21.71,16.55,-6.2
13-Nov-14,532.25,535.8,523.85,526.25,527.9922125,308315,9090,162787919,86933,28.2,11.95,-6
12-Nov-14,522,536.5,522,530.6,531.38424,308984,9888,164189228,99117,32.08,14.5,8.6
11-Nov-14,522,527.85,516.8,521.7,521.2896795,362656,7024,189048830,177657,48.99,11.05,-0.3
10-Nov-14,533.9,534.8,519,521.7,522.647554,406292,6847,212347520,177277,43.63,15.8,-12.2
07-Nov-14,530,544.2,530,533.75,536.8845486,255848,6016,137360838,93896,36.7,14.2,3.75
05-Nov-14,530.7,538.4,521.35,534.75,534.9822846,601625,17149,321858717,268566,44.64,17.05,4.05
03-Nov-14,532,536,526.55,531.15,531.0038911,274218,8654,145610825,65670,23.95,9.45,-0.85
31-Oct-14,526.35,537,521.05,535.65,531.4882345,447578,14572,237882441,135055,30.17,15.95,9.3
30-Oct-14,521.5,529.9,520.5,526.4,525.7376745,281044,7747,147755419,77556,27.6,9.4,4.9
29-Oct-14,514.55,526.9,514.55,525.95,522.2649322,328016,12609,171311254,100348,30.59,12.35,11.4
28-Oct-14,506,511.4,504,508.6,508.432399,189339,5849,96266082,35884,18.95,7.4,2.6
27-Oct-14,517.1,518.5,502.1,503.65,506.6104848,199566,7209,101102228,49747,24.93,16.4,-13.45
23-Oct-14,519,521,515,516.95,517.1946755,78731,3276,40719254,30656,38.94,6,-2.05
22-Oct-14,508.1,520.5,508.1,519.45,515.4883664,395148,16326,203694197,153461,38.84,12.4,11.35
21-Oct-14,497.9,503.8,493.75,501.7,500.1878888,369591,11881,184864942,110645,29.94,10.05,3.8
20-Oct-14,486,497,484.45,494.5,492.3075038,381953,12378,188038328,97731,25.59,12.55,8.5
17-Oct-14,485.1,485.1,468.15,475.75,476.3961677,487488,14799,232237415,127213,26.1,16.95,-9.35
16-Oct-14,486.8,500.5,481.5,483.8,491.6179749,345616,9229,169911038,63359,18.33,19,-3
14-Oct-14,500,501,486.1,488.2,490.4960708,357326,12365,175266999,97883,27.39,14.9,-11.8
13-Oct-14,490,498.3,480.35,496.35,490.7046187,439124,13682,215480175,72797,16.58,17.95,6.35
10-Oct-14,515,515,489.8,492.35,497.39901,640831,19938,318748705,226722,35.38,25.2,-22.65
09-Oct-14,516,522,513.5,519.95,517.6546633,200083,5816,103573898,65543,32.76,8.5,3.95
08-Oct-14,506,512.55,502.1,510,509.2701794,228178,6188,116204251,46943,20.57,10.45,4
07-Oct-14,501.25,516.8,501,504.9,509.4935887,390481,9512,198947566,103926,26.61,15.8,3.65
01-Oct-14,502.65,507.7,499.3,502.75,504.2915186,202385,7294,102061039,48431,23.93,8.4,0.1
30-Sep-14,511.5,514.4,501.25,502.75,509.2261472,281728,7071,143463264,49097,17.43,13.15,-8.75
29-Sep-14,510.8,515.4,508,510.75,511.1420079,232987,8372,119089443,57576,24.71,7.4,-0.05
26-Sep-14,501,513,492.75,511.45,504.6806314,446481,11867,225330313,80784,18.09,20.25,10.45
25-Sep-14,515,515,500.2,503.55,507.4353476,207154,7052,105117262,44992,21.72,14.8,-11.45
24-Sep-14,519,519,506.25,512.95,512.9410412,375771,10943,192748368,80729,21.48,12.75,-6.05
23-Sep-14,544,544.5,516.3,517.8,527.6395778,772075,17024,407377327,272612,35.31,28.2,-26.2
22-Sep-14,514,542,514,539.4,535.5195859,622132,18011,333163871,172800,27.78,28,25.4
19-Sep-14,526,528.95,516.25,519,524.0923531,326616,7682,171176948,120868,37.01,12.7,-7
18-Sep-14,508,527.5,500.95,525.6,518.6285904,513102,12850,266109367,205868,40.12,26.55,17.6
17-Sep-14,502,509,491.05,506.85,499.967583,309529,8840,154754466,79669,25.74,17.95,4.85
16-Sep-14,510,510,495,499.6,503.214905,921286,9191,463604847,749915,81.4,15,-10.4
15-Sep-14,514,515.5,510.25,512.25,512.6557943,156482,4685,80221404,66833,42.71,5.25,-1.75
12-Sep-14,514.5,519.2,514,516.5,516.6264961,247561,5371,127896572,112467,45.43,5.2,2
11-Sep-14,518.1,519.95,510.9,514.1,514.5950009,341423,10846,175694569,144364,42.28,9.05,-4
10-Sep-14,514.9,520.35,512.5,516.3,517.4118168,325436,11024,168384432,130674,40.15,7.85,1.4
09-Sep-14,512,518.15,507.9,517.25,514.2380411,444167,11186,228407568,175306,39.47,10.25,5.25
08-Sep-14,510,512,503,510.5,507.4384531,594392,9716,301617357,282519,47.53,9,0.5
05-Sep-14,513,516.5,503.1,506.35,510.9207539,594654,12427,303821070,341685,57.46,13.4,-6.65
04-Sep-14,522.65,522.65,509,512.85,513.1254332,333261,10250,171004695,103952,31.19,13.65,-9.8
03-Sep-14,526,530.5,521.35,522.65,524.4450131,459373,12665,240915879,173348,37.74,9.15,-3.35
02-Sep-14,518,520.5,512,516.4,515.9583958,258171,7357,133205495,75442,29.22,8.5,-1.6
01-Sep-14,526,529.45,517.1,519.85,520.893615,377262,10059,196513367,158430,41.99,12.35,-6.15
28-Aug-14,523,531,523,524.4,526.9875128,396967,12421,209196652,92482,23.3,8,1.4
27-Aug-14,517.9,524.45,516.7,521.6,520.0976914,480298,12427,249801881,176687,36.79,7.75,3.7
26-Aug-14,499.95,515.45,497.2,512.9,507.4450824,459443,13342,233142091,87038,18.94,18.25,12.95
25-Aug-14,515.9,517.9,505.3,508.3,512.75,256704,7787,131624976,86706,33.78,12.6,-7.6
22-Aug-14,514,520.7,510.5,511.5,514.5640188,291547,11055,150019596,83108,28.51,10.2,-2.5
21-Aug-14,515.2,518.1,506.4,512.6,512.6819625,355392,10638,182203068,96515,27.16,11.7,-2.6
20-Aug-14,519,521.85,509.25,511.65,515.3592763,491836,13049,253472245,143956,29.27,12.6,-7.35
19-Aug-14,507.9,520.5,505.45,518.75,513.1234495,869635,26437,446230111,262586,30.19,15.05,10.85
18-Aug-14,488.25,505.7,488.25,503.9,499.1021845,815535,20323,407035300,245527,30.11,17.45,15.65
14-Aug-14,473.25,485.7,473.25,484.6,481.5620207,592576,16808,285362096,210155,35.46,12.45,11.35
13-Aug-14,475.1,479.7,466.5,472.65,472.7353418,545035,15486,257657307,130979,24.03,13.2,-2.45
12-Aug-14,481.2,484,468.65,473.9,473.9476851,1440890,36323,682906480,290298,20.15,15.35,-7.3
11-Aug-14,440.4,449.1,437.55,447.4,445.0883957,521360,15721,232051286,108762,20.86,11.55,7
08-Aug-14,438,438.1,430.5,433,432.8662681,302740,10069,131045934,116287,38.41,7.6,-5
07-Aug-14,450,450,440.1,442.15,444.3000218,256448,10119,113939852,61300,23.9,9.9,-7.85
06-Aug-14,454.8,454.8,445.45,447.35,448.7719028,271700,8675,121931326,66077,24.32,9.35,-7.45
05-Aug-14,450.4,458.05,444.55,456.65,452.8019938,266729,7446,120775423,67322,25.24,13.5,6.25
04-Aug-14,441,448,441,446.8,445.5319506,205630,5665,91614735,36571,17.78,7,5.8
01-Aug-14,445,455.05,437.55,439.5,451.3802424,1702832,16953,768624721,154520,9.07,17.5,-5.5
31-Jul-14,452.8,454.7,445.05,446.9,449.8428306,258479,7685,116274925,95804,37.06,9.65,-5.9
30-Jul-14,458,458,442.25,451.35,448.2304353,318328,9459,142684298,101419,31.86,15.75,-6.65
28-Jul-14,459.4,470,451.1,453.15,459.8283733,341829,10917,157182673,52861,15.46,18.9,-6.25
25-Jul-14,486.7,486.7,456.2,461.9,466.1163768,525474,8987,244932037,285723,54.37,30.5,-24.8
24-Jul-14,484,487.1,477.25,485.6,482.9978995,204716,6156,98877398,40916,19.99,9.85,1.6
23-Jul-14,486,488.05,476.5,483.8,483.008825,360225,7320,173991854,127745,35.46,11.55,-2.2
22-Jul-14,475,487.45,472.4,485.4,481.4590083,350900,9703,168943966,100661,28.69,15.05,10.4
21-Jul-14,477,478.5,470,474.35,473.7980235,307308,4564,145601923,187367,60.97,8.5,-2.65
18-Jul-14,472,477.45,466.25,475.2,472.8312571,383388,12423,181277830,173718,45.31,11.2,3.2
17-Jul-14,466.8,476.95,465.05,474.9,470.7104072,396467,7437,186621143,182661,46.07,11.9,8.1
16-Jul-14,465.25,471.65,462,470.35,467.5214452,333222,10360,155788431,122547,36.78,9.65,5.1
15-Jul-14,457.9,465,456.6,463.05,460.4028747,500292,7612,230335875,273736,54.72,8.4,5.15
14-Jul-14,445,459.7,442.5,456.25,450.4316087,265370,7896,119531036,61571,23.2,17.2,11.25
11-Jul-14,454,461.3,444,445.5,449.539101,291220,7865,130914777,69300,23.8,17.3,-8.5
10-Jul-14,460.25,474.8,450.2,452.85,461.0345091,444115,12098,204752341,34664,7.81,24.6,-7.4
09-Jul-14,469.4,469.9,453,456.9,459.3470264,284961,8821,130895988,59222,20.78,16.9,-12.5
08-Jul-14,480,484.05,465.5,468.4,476.0395589,459669,12196,218820628,103150,22.44,18.55,-11.6
07-Jul-14,473,479.95,472.2,478.75,476.0976636,398818,9883,189876318,155588,39.01,7.75,5.75
04-Jul-14,469.35,474.2,466.2,468.45,469.7433429,330924,9538,155449346,56970,17.22,8,-0.9
03-Jul-14,456,471.8,456,468.8,468.5303934,351145,9116,164522105,98213,27.97,15.8,12.8
02-Jul-14,450.15,458.3,445,455,452.5826071,648631,16208,293559109,129931,20.03,13.3,4.85
01-Jul-14,432,453,432,450.95,445.5457109,608859,15913,271274516,171426,28.16,21,18.95
30-Jun-14,434,435.95,429.1,431.15,433.0523009,186383,7892,80713587,82618,44.33,6.85,-2.85
27-Jun-14,437.7,440.45,430,432.25,434.0443437,256677,6958,111409200,74875,29.17,10.45,-5.45
26-Jun-14,445.4,448.7,436.25,437.95,442.1908455,260724,7498,115289766,67954,26.06,12.45,-7.45
25-Jun-14,441.7,448.6,439.05,443.4,445.1991108,321856,8346,143290005,64409,20.01,9.55,1.7
24-Jun-14,434.4,445.5,434.4,442.15,440.8797031,345412,10346,152285140,96248,27.86,11.1,7.75
23-Jun-14,436.7,442.45,431.75,435.55,436.9430092,234494,7287,102460514,52593,22.43,10.7,-1.15
20-Jun-14,442,442.2,433.5,436.85,437.0579405,277060,7831,121091273,49223,17.77,8.7,-5.15
19-Jun-14,437.35,443.6,435,438.45,439.6401747,1525065,15619,670479843,71394,4.68,8.6,1.1
18-Jun-14,443.9,444.9,430.5,433.85,436.282726,298402,10776,130187638,79939,26.79,14.4,-10.05
17-Jun-14,432,442.55,427.15,440.65,435.5688311,348796,10907,151924666,110865,31.79,15.4,8.65
16-Jun-14,436,438,429,430.9,431.8518685,263158,7861,113645274,53620,20.38,9,-5.1
13-Jun-14,450,450.55,435.2,437.8,441.6118863,299152,8526,132109079,46581,15.57,15.35,-12.2
12-Jun-14,445.9,451.3,442.25,449.65,447.9023417,321089,7899,143816515,79152,24.65,9.05,3.75
11-Jun-14,454,454,437.9,445.6,446.461153,496653,12142,221736271,92894,18.7,16.1,-8.4
10-Jun-14,452.45,454.9,442.4,452.3,449.9748002,483495,12216,217560566,67622,13.99,12.5,-0.15
09-Jun-14,439.6,453,439.2,448.4,447.4280545,624834,14444,279568261,179116,28.67,13.8,8.8
06-Jun-14,436,440,428.7,438.55,435.6426203,655457,15637,285545005,159662,24.36,11.3,2.55
05-Jun-14,421.7,436,417,434.8,429.8862661,807499,18561,347132730,167501,20.74,19,13.1
04-Jun-14,424.75,429.1,419.1,421.7,424.4921355,413502,10725,175528347,121201,29.31,10,-3.05
